object_id,name,value
9d24d33749bdc27efbf2489e209e79a075b21d8f,WBS_L.4-Level,L01
9d24d33749bdc27efbf2489e209e79a075b21d8f,Perimeter,15134.999879003433
9d24d33749bdc27efbf2489e209e79a075b21d8f,Name,Læringscenter
9d2a86d0976282aad27827cc5ffa46e3ad9bfb37,WBS_L.3-Building,B38
9d2a86d0976282aad27827cc5ffa46e3ad9bfb37,WBS_L.4-Level,L03
9d2a86d0976282aad27827cc5ffa46e3ad9bfb37,Perimeter,13110.000120469747
9d2a86d0976282aad27827cc5ffa46e3ad9bfb37,Name,Forrum
9d5bb23fcd1bdd9292bb8edeb68a1a0538baa776,WBS_L.3-Building,B36
9d5bb23fcd1bdd9292bb8edeb68a1a0538baa776,WBS_L.4-Level,L03
9d5bb23fcd1bdd9292bb8edeb68a1a0538baa776,Perimeter,22085.999878541137
9d5bb23fcd1bdd9292bb8edeb68a1a0538baa776,Name,Uren zone
9d715126234f382c6f1e960a25449db98f59e3ed,WBS_L.3-Building,B38
9d715126234f382c6f1e960a25449db98f59e3ed,WBS_L.4-Level,L02
9d715126234f382c6f1e960a25449db98f59e3ed,Perimeter,32862.08574071993
9d715126234f382c6f1e960a25449db98f59e3ed,Name,Omklædning
9d8824bd87f809c0254b367b306988ef927cc497,WBS_L.3-Building,B36
9d8824bd87f809c0254b367b306988ef927cc497,WBS_L.4-Level,L03
9d8824bd87f809c0254b367b306988ef927cc497,Perimeter,23942.72710131415
9d8824bd87f809c0254b367b306988ef927cc497,Name,Patientstue
9e22cedecd0841b2ca4c5a0c844bfea564b019fd,WBS_L.3-Building,B36
9e22cedecd0841b2ca4c5a0c844bfea564b019fd,WBS_L.4-Level,L00
9e22cedecd0841b2ca4c5a0c844bfea564b019fd,Perimeter,24074.999887229056
9e22cedecd0841b2ca4c5a0c844bfea564b019fd,Name,Patientstue
9e2ab4d9cb8799535fe46e5369c28cbc403efbc1,WBS_L.3-Building,B36
9e2ab4d9cb8799535fe46e5369c28cbc403efbc1,WBS_L.4-Level,L01
9e2ab4d9cb8799535fe46e5369c28cbc403efbc1,Perimeter,3810.0000000005543
9e2ab4d9cb8799535fe46e5369c28cbc403efbc1,Name,Rørpost
9e45a73e98eb056b8b0cb1ee7ece17adcf131240,WBS_L.3-Building,B38
9e45a73e98eb056b8b0cb1ee7ece17adcf131240,WBS_L.4-Level,L00
9e45a73e98eb056b8b0cb1ee7ece17adcf131240,Perimeter,16469.999879856463
9e45a73e98eb056b8b0cb1ee7ece17adcf131240,Name,Vente
9ef7f3cea0ff3f41da5d5912e7e8fa36f8dacc9b,WBS_L.3-Building,B34
9ef7f3cea0ff3f41da5d5912e7e8fa36f8dacc9b,WBS_L.4-Level,L02
9ef7f3cea0ff3f41da5d5912e7e8fa36f8dacc9b,Perimeter,23099.91570511219
9ef7f3cea0ff3f41da5d5912e7e8fa36f8dacc9b,Name,Ren zone
9f28c8330dc6b63a862540ec0503bb4e49651842,WBS_L.3-Building,B34
9f28c8330dc6b63a862540ec0503bb4e49651842,WBS_L.4-Level,L03
9f28c8330dc6b63a862540ec0503bb4e49651842,Perimeter,25684.99987914697
9f28c8330dc6b63a862540ec0503bb4e49651842,Name,"Møderum, Stor, kontorkoncept"
9f3caf30e7fe36ac46b54dc99d4e553cc7b98b53,WBS_L.3-Building,B34
9f3caf30e7fe36ac46b54dc99d4e553cc7b98b53,WBS_L.4-Level,L03
9f3caf30e7fe36ac46b54dc99d4e553cc7b98b53,Perimeter,53970.34527459204
9f3caf30e7fe36ac46b54dc99d4e553cc7b98b53,Name,Korridor
9f89bb57ffa6d15f0d82c0c9e38a4fc9f51cb15a,WBS_L.3-Building,B34
9f89bb57ffa6d15f0d82c0c9e38a4fc9f51cb15a,WBS_L.4-Level,L03
9f89bb57ffa6d15f0d82c0c9e38a4fc9f51cb15a,Perimeter,23570.00012071499
9f89bb57ffa6d15f0d82c0c9e38a4fc9f51cb15a,Name,Pauserum
9fc0d0fea565e4b26837ea4059be17b611de3886,WBS_L.3-Building,B36
9fc0d0fea565e4b26837ea4059be17b611de3886,WBS_L.4-Level,L00
9fc0d0fea565e4b26837ea4059be17b611de3886,Perimeter,17939.384848376507
9fc0d0fea565e4b26837ea4059be17b611de3886,Name,Ren zone
a087cd127c65bd86f9a41b8c4797bcf805478f16,WBS_L.3-Building,B34
a087cd127c65bd86f9a41b8c4797bcf805478f16,WBS_L.4-Level,L00
a087cd127c65bd86f9a41b8c4797bcf805478f16,Perimeter,17330.00012071637
a087cd127c65bd86f9a41b8c4797bcf805478f16,Name,Patientstue
a0d4a1244377daba204f7520d5cb3749c5117bf8,WBS_L.3-Building,B34
a0d4a1244377daba204f7520d5cb3749c5117bf8,WBS_L.4-Level,L00
a0d4a1244377daba204f7520d5cb3749c5117bf8,Perimeter,16379.999999997182
a0d4a1244377daba204f7520d5cb3749c5117bf8,Name,Sanserum
a0f6733bc0b95cd099d7ab8c77428ed5258ce5e8,WBS_L.3-Building,B38
a0f6733bc0b95cd099d7ab8c77428ed5258ce5e8,WBS_L.4-Level,L01
a0f6733bc0b95cd099d7ab8c77428ed5258ce5e8,Perimeter,11204.001443856445
a0f6733bc0b95cd099d7ab8c77428ed5258ce5e8,Name,Toilet/bad
a0f95cdf5d4e58bbcd351d26f946e30ae370e303,WBS_L.3-Building,B36
a0f95cdf5d4e58bbcd351d26f946e30ae370e303,Perimeter,31184.20011958002
a0f95cdf5d4e58bbcd351d26f946e30ae370e303,Name,Teknikrum
a10a4e81b5098e8917d869568f3efd104324c18b,WBS_L.3-Building,B36
a10a4e81b5098e8917d869568f3efd104324c18b,WBS_L.4-Level,L00
a10a4e81b5098e8917d869568f3efd104324c18b,Perimeter,15879.999646379736
a10a4e81b5098e8917d869568f3efd104324c18b,Name,Undersøgelses og behandlingsrum
a14e59e59c166df9734dd73b7749bc906e12fdfd,WBS_L.3-Building,B38
a14e59e59c166df9734dd73b7749bc906e12fdfd,WBS_L.4-Level,L00
a14e59e59c166df9734dd73b7749bc906e12fdfd,Perimeter,5654.000040580312
a14e59e59c166df9734dd73b7749bc906e12fdfd,Name,Toilet
a1b00ece714e61abde339035bd1cc44cfdf029dd,WBS_L.3-Building,B38
a1b00ece714e61abde339035bd1cc44cfdf029dd,WBS_L.4-Level,L02
a1b00ece714e61abde339035bd1cc44cfdf029dd,Perimeter,5943.399999999498
a1b00ece714e61abde339035bd1cc44cfdf029dd,Name,Toilet/bad
a1dd8ea599912fcef58bfdbc353fc64b29cb4126,WBS_L.3-Building,B34
a1dd8ea599912fcef58bfdbc353fc64b29cb4126,WBS_L.4-Level,L00
a1dd8ea599912fcef58bfdbc353fc64b29cb4126,Perimeter,17304.99988042371
a1dd8ea599912fcef58bfdbc353fc64b29cb4126,Name,Pårørenderum
a1f48b9e1e3cf5a337cf2943b0f336dd79e0d807,WBS_L.3-Building,B36
a1f48b9e1e3cf5a337cf2943b0f336dd79e0d807,WBS_L.4-Level,L03
a1f48b9e1e3cf5a337cf2943b0f336dd79e0d807,Perimeter,16058.82251959475
a1f48b9e1e3cf5a337cf2943b0f336dd79e0d807,Name,Skakt VVS/Ventilation
a204ab7f229b753aa9edc6eeb6cb7c3842f6599c,WBS_L.3-Building,B38
a204ab7f229b753aa9edc6eeb6cb7c3842f6599c,WBS_L.4-Level,L00
a204ab7f229b753aa9edc6eeb6cb7c3842f6599c,Perimeter,15079.515089090102
a204ab7f229b753aa9edc6eeb6cb7c3842f6599c,Name,"Lederkontor, 2 pl."
a21bdb2d906c46677b67460b7e93c7018adde3d9,WBS_L.3-Building,B36
a21bdb2d906c46677b67460b7e93c7018adde3d9,WBS_L.4-Level,L00
a21bdb2d906c46677b67460b7e93c7018adde3d9,Perimeter,9370.000000001091
a21bdb2d906c46677b67460b7e93c7018adde3d9,Name,Toilet/bad
a268133ade1fc16e1ab7ef14078c6d5393fbf719,WBS_L.3-Building,B36
a268133ade1fc16e1ab7ef14078c6d5393fbf719,WBS_L.4-Level,L00
a268133ade1fc16e1ab7ef14078c6d5393fbf719,Perimeter,19755.8141701447
a268133ade1fc16e1ab7ef14078c6d5393fbf719,Name,Korridor
a297f600ccc376be52c431b7b0bad9ea8d95fe6c,WBS_L.3-Building,B34
a297f600ccc376be52c431b7b0bad9ea8d95fe6c,WBS_L.4-Level,L02
a297f600ccc376be52c431b7b0bad9ea8d95fe6c,Perimeter,10400.000000000267
a297f600ccc376be52c431b7b0bad9ea8d95fe6c,Name,Samtalerum
a2d50696bb0137d71bdd048c9074261bdaede464,WBS_L.3-Building,B34
a2d50696bb0137d71bdd048c9074261bdaede464,WBS_L.4-Level,L00
a2d50696bb0137d71bdd048c9074261bdaede464,Perimeter,4523.999999998487
a2d50696bb0137d71bdd048c9074261bdaede464,Name,Taskeskab
a2d56b2a40d69d592a41225b0e4fcb468dfc516b,WBS_L.3-Building,B36
a2d56b2a40d69d592a41225b0e4fcb468dfc516b,WBS_L.4-Level,L01
a2d56b2a40d69d592a41225b0e4fcb468dfc516b,Perimeter,12390.000121548273
a2d56b2a40d69d592a41225b0e4fcb468dfc516b,Name,Skakt VVS/Ventilation
a2d82c14cecb4a9aa36b5b6b1056e7ad8882a943,WBS_L.3-Building,B34
a2d82c14cecb4a9aa36b5b6b1056e7ad8882a943,WBS_L.4-Level,L03
a2d82c14cecb4a9aa36b5b6b1056e7ad8882a943,Perimeter,5613.9999999979955
a2d82c14cecb4a9aa36b5b6b1056e7ad8882a943,Name,Toilet
a2f28224ecbf85e9aab1ccffef78a234831886eb,WBS_L.3-Building,B34
a2f28224ecbf85e9aab1ccffef78a234831886eb,WBS_L.4-Level,L00
a2f28224ecbf85e9aab1ccffef78a234831886eb,Perimeter,8791.99999999814
a2f28224ecbf85e9aab1ccffef78a234831886eb,Name,Toilet
a31f19d7af217c09f0a045dc53cb46e798d07aed,WBS_L.3-Building,B34
a31f19d7af217c09f0a045dc53cb46e798d07aed,WBS_L.4-Level,L00
a31f19d7af217c09f0a045dc53cb46e798d07aed,Perimeter,6270.000000563502
a31f19d7af217c09f0a045dc53cb46e798d07aed,Name,K-boks
a4145a4e62b55b3f948b8a7fd12d460b1fd83c4e,WBS_L.3-Building,B38
a4145a4e62b55b3f948b8a7fd12d460b1fd83c4e,WBS_L.4-Level,L03
a4145a4e62b55b3f948b8a7fd12d460b1fd83c4e,Perimeter,5664.000040812789
a4145a4e62b55b3f948b8a7fd12d460b1fd83c4e,Name,Toilet
a42f75aa00834097da369fa0790853298a69e35d,WBS_L.3-Building,B38
a42f75aa00834097da369fa0790853298a69e35d,WBS_L.4-Level,L03
a42f75aa00834097da369fa0790853298a69e35d,Perimeter,5949.999999998612
a42f75aa00834097da369fa0790853298a69e35d,Name,K-boks
a445ffdb171e561ba92d65a81c83e2b56e9d0180,WBS_L.3-Building,B36
a445ffdb171e561ba92d65a81c83e2b56e9d0180,WBS_L.4-Level,L00
a445ffdb171e561ba92d65a81c83e2b56e9d0180,Perimeter,26156.40012075392
a445ffdb171e561ba92d65a81c83e2b56e9d0180,Name,Undervisning
a44a4623f1d4d57b9ae875f62cce52e169531f2e,WBS_L.3-Building,B38
a44a4623f1d4d57b9ae875f62cce52e169531f2e,WBS_L.4-Level,L02
a44a4623f1d4d57b9ae875f62cce52e169531f2e,Perimeter,18919.999877831237
a44a4623f1d4d57b9ae875f62cce52e169531f2e,Name,Gruppekontor
a46695c20a0ac683b1b7ae47e5cbc57fb9721955,WBS_L.3-Building,B34
a46695c20a0ac683b1b7ae47e5cbc57fb9721955,WBS_L.4-Level,L00
a46695c20a0ac683b1b7ae47e5cbc57fb9721955,Perimeter,12934.999877995306
a46695c20a0ac683b1b7ae47e5cbc57fb9721955,Name,Forrum
a47acd0d485c4ca48e36e028bf0ec3bc0c504881,WBS_L.3-Building,B38
a47acd0d485c4ca48e36e028bf0ec3bc0c504881,WBS_L.4-Level,L03
a47acd0d485c4ca48e36e028bf0ec3bc0c504881,Perimeter,5668.000039687368
a47acd0d485c4ca48e36e028bf0ec3bc0c504881,Name,Toilet
a4ac8a35fc05537607b1c594806883e62c5e9cd7,WBS_L.3-Building,B34
a4ac8a35fc05537607b1c594806883e62c5e9cd7,WBS_L.4-Level,L00
a4ac8a35fc05537607b1c594806883e62c5e9cd7,Perimeter,8777.99999999804
a4ac8a35fc05537607b1c594806883e62c5e9cd7,Name,Toilet
a4c718917bf80981038e5af3aed4d654666399e2,WBS_L.3-Building,B34
a4c718917bf80981038e5af3aed4d654666399e2,WBS_L.4-Level,L03
a4c718917bf80981038e5af3aed4d654666399e2,Perimeter,18169.999879216266
a4c718917bf80981038e5af3aed4d654666399e2,Name,"Lederkontor, 2 pl."
a573bbfd821bd97ed76561f8a1e3c0048aa9ad87,WBS_L.3-Building,B38
a573bbfd821bd97ed76561f8a1e3c0048aa9ad87,WBS_L.4-Level,L02
a573bbfd821bd97ed76561f8a1e3c0048aa9ad87,Perimeter,23310.00012174483
a573bbfd821bd97ed76561f8a1e3c0048aa9ad87,Name,Ren zone
a58819930aa7cb5aa4562952032fdc5fa05cff23,WBS_L.3-Building,B34
a58819930aa7cb5aa4562952032fdc5fa05cff23,WBS_L.4-Level,L01
a58819930aa7cb5aa4562952032fdc5fa05cff23,Perimeter,16350.000120716424
a58819930aa7cb5aa4562952032fdc5fa05cff23,Name,Vente
a5d00bd6a7d8ced868bb781213a7851fab96367c,WBS_L.3-Building,B34
a5d00bd6a7d8ced868bb781213a7851fab96367c,WBS_L.4-Level,L02
a5d00bd6a7d8ced868bb781213a7851fab96367c,Perimeter,33635.00263700891
a5d00bd6a7d8ced868bb781213a7851fab96367c,Name,Omklædning
a6227ec74bdc86a23c5fe21f808df41f1bcd2393,WBS_L.3-Building,B38
a6227ec74bdc86a23c5fe21f808df41f1bcd2393,WBS_L.4-Level,L02
a6227ec74bdc86a23c5fe21f808df41f1bcd2393,Perimeter,19220.10414314926
a6227ec74bdc86a23c5fe21f808df41f1bcd2393,Name,Bufferlager
a660c5c5f68062a5308b9a0985307fca4ca8c77c,WBS_L.3-Building,B34
a660c5c5f68062a5308b9a0985307fca4ca8c77c,WBS_L.4-Level,L00
a660c5c5f68062a5308b9a0985307fca4ca8c77c,Perimeter,14279.460920435062
a660c5c5f68062a5308b9a0985307fca4ca8c77c,Name,Front office
a66f742fe96c490e7bfa3b9d860f6bc8aff83902,WBS_L.3-Building,B34
a66f742fe96c490e7bfa3b9d860f6bc8aff83902,WBS_L.4-Level,L00
a66f742fe96c490e7bfa3b9d860f6bc8aff83902,Perimeter,17330.0001207153
a66f742fe96c490e7bfa3b9d860f6bc8aff83902,Name,Patientstue
a69b86b8e164ed6409ebca9d00732fb3ee94c5d3,WBS_L.3-Building,B38
a69b86b8e164ed6409ebca9d00732fb3ee94c5d3,WBS_L.4-Level,L00
a69b86b8e164ed6409ebca9d00732fb3ee94c5d3,Perimeter,16631.600001417737
a69b86b8e164ed6409ebca9d00732fb3ee94c5d3,Name,Depot
a6bef6cab8b52959f9e38a0a6f2f28f226dfa2d1,WBS_L.3-Building,B34
a6bef6cab8b52959f9e38a0a6f2f28f226dfa2d1,WBS_L.4-Level,L02
a6bef6cab8b52959f9e38a0a6f2f28f226dfa2d1,Perimeter,5613.999959750267
a6bef6cab8b52959f9e38a0a6f2f28f226dfa2d1,Name,Toilet
a6ca00ef25166842f36189eee1fd17b432fffb23,WBS_L.3-Building,B34
a6ca00ef25166842f36189eee1fd17b432fffb23,WBS_L.4-Level,L01
a6ca00ef25166842f36189eee1fd17b432fffb23,Perimeter,16010.000120714838
a6ca00ef25166842f36189eee1fd17b432fffb23,Name,Undersøgelses og behandlingsrum
a6e0df3f21c251d9c95ecb6055f2f88fa6bd08dd,WBS_L.3-Building,B34
a6e0df3f21c251d9c95ecb6055f2f88fa6bd08dd,WBS_L.4-Level,L03
a6e0df3f21c251d9c95ecb6055f2f88fa6bd08dd,Perimeter,62262.80012077771
a6e0df3f21c251d9c95ecb6055f2f88fa6bd08dd,Name,Korridor
a73b893741ccc68438034a62ec1da3c031b7b1e6,WBS_L.3-Building,B34
a73b893741ccc68438034a62ec1da3c031b7b1e6,WBS_L.4-Level,L02
a73b893741ccc68438034a62ec1da3c031b7b1e6,Perimeter,44833.68429492303
a73b893741ccc68438034a62ec1da3c031b7b1e6,Name,Teknikrum
a75e3352ea6c23e7551d6266da4c6c23a11199ef,WBS_L.3-Building,B34
a75e3352ea6c23e7551d6266da4c6c23a11199ef,WBS_L.4-Level,L03
a75e3352ea6c23e7551d6266da4c6c23a11199ef,Perimeter,23835.000120714532
a75e3352ea6c23e7551d6266da4c6c23a11199ef,Name,Personaleophold
a7919f10c28b9a65602aa73af118feecea16a0f0,WBS_L.3-Building,B34
a7919f10c28b9a65602aa73af118feecea16a0f0,WBS_L.4-Level,L02
a7919f10c28b9a65602aa73af118feecea16a0f0,Perimeter,18659.999879288127
a7919f10c28b9a65602aa73af118feecea16a0f0,Name,"Møderum, Lille"
a7d64dc7bb8e933fbbc344b9caf0222df8c2c392,WBS_L.3-Building,B36
a7d64dc7bb8e933fbbc344b9caf0222df8c2c392,WBS_L.4-Level,L00
a7d64dc7bb8e933fbbc344b9caf0222df8c2c392,Perimeter,16325.015150348176
a7d64dc7bb8e933fbbc344b9caf0222df8c2c392,Name,"Lederkontor, 2 pl."
a8103dced2ef04d7989a495f0a4359606b318a6f,WBS_L.3-Building,B34
a8103dced2ef04d7989a495f0a4359606b318a6f,WBS_L.4-Level,L00
a8103dced2ef04d7989a495f0a4359606b318a6f,Perimeter,5663.999984218306
a8103dced2ef04d7989a495f0a4359606b318a6f,Name,Toilet
a830bf4ff46e59c403f2bf15b873170e93194e0c,WBS_L.3-Building,B36
a830bf4ff46e59c403f2bf15b873170e93194e0c,WBS_L.4-Level,L00
a830bf4ff46e59c403f2bf15b873170e93194e0c,Perimeter,23941.7206998647
a830bf4ff46e59c403f2bf15b873170e93194e0c,Name,Patientstue
a8763630e29eb49bca386e281b02bfa47b574a5f,WBS_L.3-Building,B38
a8763630e29eb49bca386e281b02bfa47b574a5f,WBS_L.4-Level,L00
a8763630e29eb49bca386e281b02bfa47b574a5f,Perimeter,13165.000116066727
a8763630e29eb49bca386e281b02bfa47b574a5f,Name,Forrum
a91e0030deb7892816eafbd5176d0def87d1f2f4,WBS_L.3-Building,B34
a91e0030deb7892816eafbd5176d0def87d1f2f4,WBS_L.4-Level,L03
a91e0030deb7892816eafbd5176d0def87d1f2f4,Perimeter,18679.999879216
a91e0030deb7892816eafbd5176d0def87d1f2f4,Name,Gruppekontor
a947056774ded25fb9685a6951146318d54f3104,WBS_L.3-Building,B34
a947056774ded25fb9685a6951146318d54f3104,WBS_L.4-Level,L02
a947056774ded25fb9685a6951146318d54f3104,Perimeter,22824.37650624756
a947056774ded25fb9685a6951146318d54f3104,Name,Ren zone
a9593b8c5f4e1edcec7584726728fd079b9493d1,WBS_L.3-Building,B36
a9593b8c5f4e1edcec7584726728fd079b9493d1,WBS_L.4-Level,L03
a9593b8c5f4e1edcec7584726728fd079b9493d1,Perimeter,9370.000000000398
a9593b8c5f4e1edcec7584726728fd079b9493d1,Name,Toilet/bad
a963d627bc0442ebc00da448716a9e9f4d9612b4,WBS_L.3-Building,B36
a963d627bc0442ebc00da448716a9e9f4d9612b4,WBS_L.4-Level,L00
a963d627bc0442ebc00da448716a9e9f4d9612b4,Perimeter,9369.999999999845
a963d627bc0442ebc00da448716a9e9f4d9612b4,Name,Toilet/bad
a9a6f102887c1e99bdf82148020e0ad55d2de9c9,WBS_L.3-Building,B34
a9a6f102887c1e99bdf82148020e0ad55d2de9c9,WBS_L.4-Level,L02
a9a6f102887c1e99bdf82148020e0ad55d2de9c9,Perimeter,2009.999990892821
a9a6f102887c1e99bdf82148020e0ad55d2de9c9,Name,Forberedelse
a9d1c80d8b0055bf31d528a0e60e1958eb2fdbef,WBS_L.3-Building,B34
a9d1c80d8b0055bf31d528a0e60e1958eb2fdbef,WBS_L.4-Level,L03
a9d1c80d8b0055bf31d528a0e60e1958eb2fdbef,Perimeter,26329.999879146908
a9d1c80d8b0055bf31d528a0e60e1958eb2fdbef,Name,"Møderum, Stor, kontorkoncept"
a9f2132ab6c1bff27824554ae9332720a810cfc8,WBS_L.3-Building,B34
a9f2132ab6c1bff27824554ae9332720a810cfc8,WBS_L.4-Level,L02
a9f2132ab6c1bff27824554ae9332720a810cfc8,Perimeter,18449.515331652718
a9f2132ab6c1bff27824554ae9332720a810cfc8,Name,Buffetvogne
a9f622bf8b855c1674b929de161647aa8a76f130,WBS_L.3-Building,B34
a9f622bf8b855c1674b929de161647aa8a76f130,WBS_L.4-Level,L00
a9f622bf8b855c1674b929de161647aa8a76f130,Perimeter,18974.199876859177
a9f622bf8b855c1674b929de161647aa8a76f130,Name,Kopi/print
aa004974620f0c78acfa608f0e6e4e47d6c2bc35,WBS_L.3-Building,B34
aa004974620f0c78acfa608f0e6e4e47d6c2bc35,WBS_L.4-Level,L00
aa004974620f0c78acfa608f0e6e4e47d6c2bc35,Perimeter,11600.00000000069
aa004974620f0c78acfa608f0e6e4e47d6c2bc35,Name,Taskeskab
aa8c72bbfd77a1c1e6ea0bd7c50d4492370b2e75,WBS_L.3-Building,B36
aa8c72bbfd77a1c1e6ea0bd7c50d4492370b2e75,WBS_L.4-Level,L00
aa8c72bbfd77a1c1e6ea0bd7c50d4492370b2e75,Perimeter,10769.998681770378
aa8c72bbfd77a1c1e6ea0bd7c50d4492370b2e75,Name,Sluse
aa953a678b710aa7df17b2dff03254fe53373acc,WBS_L.3-Building,B36
aa953a678b710aa7df17b2dff03254fe53373acc,Perimeter,3599.999999999459
aa953a678b710aa7df17b2dff03254fe53373acc,Name,Skakt EL
aade2fa79c71f82c0789adcf2c8ca8ed5aa589b3,WBS_L.3-Building,B34
aade2fa79c71f82c0789adcf2c8ca8ed5aa589b3,WBS_L.4-Level,L01
aade2fa79c71f82c0789adcf2c8ca8ed5aa589b3,Perimeter,9043.2000000003
aade2fa79c71f82c0789adcf2c8ca8ed5aa589b3,Name,Toilet
aafba61061b59eb512f2e1c30ad9c27378ce5108,WBS_L.3-Building,B34
aafba61061b59eb512f2e1c30ad9c27378ce5108,WBS_L.4-Level,L03
aafba61061b59eb512f2e1c30ad9c27378ce5108,Perimeter,71007.79999999837
aafba61061b59eb512f2e1c30ad9c27378ce5108,Name,Korridor
ab095d43c0032b6fd74f204b9e6f7f6de010e7e8,WBS_L.3-Building,B34
ab095d43c0032b6fd74f204b9e6f7f6de010e7e8,WBS_L.4-Level,L00
ab095d43c0032b6fd74f204b9e6f7f6de010e7e8,Perimeter,3999.999999999872
ab095d43c0032b6fd74f204b9e6f7f6de010e7e8,Name,Rørpost
aba9efbab52ef7205678cc44c0cfd6877739ef38,WBS_L.3-Building,B38
aba9efbab52ef7205678cc44c0cfd6877739ef38,WBS_L.4-Level,L00
aba9efbab52ef7205678cc44c0cfd6877739ef38,Perimeter,3999.999999970229
aba9efbab52ef7205678cc44c0cfd6877739ef38,Name,Rørpost
abb2381b4ba06660a56f4f82636c54b6fd24cc2e,WBS_L.3-Building,B36
abb2381b4ba06660a56f4f82636c54b6fd24cc2e,Perimeter,3200.000000000243
abb2381b4ba06660a56f4f82636c54b6fd24cc2e,Name,Skakt EL
abca7e2c138d66c555fc8c743348ea5d4393d51d,WBS_L.3-Building,B34
abca7e2c138d66c555fc8c743348ea5d4393d51d,WBS_L.4-Level,L02
abca7e2c138d66c555fc8c743348ea5d4393d51d,Perimeter,44993.684294926556
abca7e2c138d66c555fc8c743348ea5d4393d51d,Name,Teknikrum
ac28de3fd85087299a3d0db65f4e2c5a4458b1cc,WBS_L.3-Building,B34
ac28de3fd85087299a3d0db65f4e2c5a4458b1cc,WBS_L.4-Level,L03
ac28de3fd85087299a3d0db65f4e2c5a4458b1cc,Perimeter,14098.441600001459
ac28de3fd85087299a3d0db65f4e2c5a4458b1cc,Name,Skakt VVS/Ventilation
ac5d07194147bb011acc91451a21bf9d0713ef44,WBS_L.3-Building,B38
ac5d07194147bb011acc91451a21bf9d0713ef44,WBS_L.4-Level,L02
ac5d07194147bb011acc91451a21bf9d0713ef44,Perimeter,12503.59999886402
ac5d07194147bb011acc91451a21bf9d0713ef44,Name,Cafe
ac8491420460ff8968b97727ccd9cc6ed05008ee,WBS_L.3-Building,B36
ac8491420460ff8968b97727ccd9cc6ed05008ee,WBS_L.4-Level,L00
ac8491420460ff8968b97727ccd9cc6ed05008ee,Perimeter,24074.999886330883
ac8491420460ff8968b97727ccd9cc6ed05008ee,Name,Patientstue
acb32e2a304aa364dde6f74fc01fa99b6ba8ec82,WBS_L.3-Building,B36
acb32e2a304aa364dde6f74fc01fa99b6ba8ec82,WBS_L.4-Level,L01
acb32e2a304aa364dde6f74fc01fa99b6ba8ec82,Perimeter,12460.00012041109
acb32e2a304aa364dde6f74fc01fa99b6ba8ec82,Name,Skakt VVS/Ventilation
acc563b8047908d55d55fd054dd7b8c13f8873e8,WBS_L.3-Building,B38
acc563b8047908d55d55fd054dd7b8c13f8873e8,WBS_L.4-Level,L02
acc563b8047908d55d55fd054dd7b8c13f8873e8,Perimeter,5663.999999997742
acc563b8047908d55d55fd054dd7b8c13f8873e8,Name,Toilet
ace1b5a7f72de81e372df1249e850b58c22c56fc,WBS_L.3-Building,B38
ace1b5a7f72de81e372df1249e850b58c22c56fc,WBS_L.4-Level,L00
ace1b5a7f72de81e372df1249e850b58c22c56fc,Perimeter,5633.000040249514
ace1b5a7f72de81e372df1249e850b58c22c56fc,Name,Toilet
ad6c621e1c5acc00aaac2048bf16ead3ff043ac1,WBS_L.3-Building,B36
ad6c621e1c5acc00aaac2048bf16ead3ff043ac1,WBS_L.4-Level,L02
ad6c621e1c5acc00aaac2048bf16ead3ff043ac1,Perimeter,5783.999999999378
ad6c621e1c5acc00aaac2048bf16ead3ff043ac1,Name,Toilet/bad
ad77ac6f0960c08e6072ecfcd4558a10b3e7b119,WBS_L.3-Building,B34
ad77ac6f0960c08e6072ecfcd4558a10b3e7b119,WBS_L.4-Level,L02
ad77ac6f0960c08e6072ecfcd4558a10b3e7b119,Perimeter,5623.99999971624
ad77ac6f0960c08e6072ecfcd4558a10b3e7b119,Name,Toilet
ad90787519b6f55ecefc12c91f6f0e48f4f33d50,WBS_L.3-Building,B36
ad90787519b6f55ecefc12c91f6f0e48f4f33d50,WBS_L.4-Level,L02
ad90787519b6f55ecefc12c91f6f0e48f4f33d50,Perimeter,33174.20012071504
ad90787519b6f55ecefc12c91f6f0e48f4f33d50,Name,Omklædning
ae13fee5204714752202e1ba8bcc474c59f6ef2f,WBS_L.3-Building,B38
ae13fee5204714752202e1ba8bcc474c59f6ef2f,WBS_L.4-Level,L01
ae13fee5204714752202e1ba8bcc474c59f6ef2f,Perimeter,17809.999791302613
ae13fee5204714752202e1ba8bcc474c59f6ef2f,Name,Observationsstue
ae255ca18bcc995489b7749988847a06eae11bde,WBS_L.3-Building,B34
ae255ca18bcc995489b7749988847a06eae11bde,WBS_L.4-Level,L01
ae255ca18bcc995489b7749988847a06eae11bde,Perimeter,16080.000120716382
ae255ca18bcc995489b7749988847a06eae11bde,Name,Undersøgelses og behandlingsrum
ae4311da2ccc18378855b0a0bf9122fabc3bbb8c,WBS_L.3-Building,B34
ae4311da2ccc18378855b0a0bf9122fabc3bbb8c,WBS_L.4-Level,L00
ae4311da2ccc18378855b0a0bf9122fabc3bbb8c,Perimeter,48315.80012325957
ae4311da2ccc18378855b0a0bf9122fabc3bbb8c,Name,Korridor
ae49c21260dc3140ee871c004968918d61c505e7,WBS_L.3-Building,B34
ae49c21260dc3140ee871c004968918d61c505e7,WBS_L.4-Level,L03
ae49c21260dc3140ee871c004968918d61c505e7,Perimeter,16850.000119295542
